Priority,Done,Module,Entity,Type,Full_Name,Source
,,sage.rings.polynomial.symmetric_ideal,symmetric_ideal,module,sage.rings.polynomial.symmetric_ideal,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/symmetric_ideal.py#L68
,,sage.rings.polynomial.symmetric_reduction,SymmetricReductionStrategy,class,sage.rings.polynomial.symmetric_reduction.SymmetricReductionStrategy,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/symmetric_reduction.pyx#L126
,,sage.rings.polynomial.symmetric_reduction,symmetric_reduction,module,sage.rings.polynomial.symmetric_reduction,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/symmetric_reduction.pyx#L126
,,sage.rings.polynomial.term_order,TermOrder,class,sage.rings.polynomial.term_order.TermOrder,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/term_order.py#L543
,,sage.rings.polynomial.term_order,greater_tuple,attribute,sage.rings.polynomial.term_order.greater_tuple,
,,sage.rings.polynomial.term_order,sortkey,attribute,sage.rings.polynomial.term_order.sortkey,
,,sage.rings.polynomial.term_order,term_order,module,sage.rings.polynomial.term_order,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/term_order.py#L543
,,sage.rings.polynomial.term_order,termorder_from_singular,function,sage.rings.polynomial.term_order.termorder_from_singular,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/term_order.py#L2158
,,sage.rings.polynomial.toy_buchberger,LCM,function,sage.rings.polynomial.toy_buchberger.LCM,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_buchberger.py#L149
,,sage.rings.polynomial.toy_buchberger,LM,function,sage.rings.polynomial.toy_buchberger.LM,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_buchberger.py#L150
,,sage.rings.polynomial.toy_buchberger,LT,function,sage.rings.polynomial.toy_buchberger.LT,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_buchberger.py#L151
,,sage.rings.polynomial.toy_buchberger,buchberger,function,sage.rings.polynomial.toy_buchberger.buchberger,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_buchberger.py#L175
,,sage.rings.polynomial.toy_buchberger,buchberger_improved,function,sage.rings.polynomial.toy_buchberger.buchberger_improved,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_buchberger.py#L231
,,sage.rings.polynomial.toy_buchberger,inter_reduction,function,sage.rings.polynomial.toy_buchberger.inter_reduction,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_buchberger.py#L398
,,sage.rings.polynomial.toy_buchberger,select,function,sage.rings.polynomial.toy_buchberger.select,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_buchberger.py#L375
,,sage.rings.polynomial.toy_buchberger,spol,function,sage.rings.polynomial.toy_buchberger.spol,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_buchberger.py#L154
,,sage.rings.polynomial.toy_buchberger,toy_buchberger,module,sage.rings.polynomial.toy_buchberger,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_buchberger.py#L149
,,sage.rings.polynomial.toy_buchberger,update,function,sage.rings.polynomial.toy_buchberger.update,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_buchberger.py#L292
,,sage.rings.polynomial.toy_d_basis,LC,function,sage.rings.polynomial.toy_d_basis.LC,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_d_basis.py#L196
,,sage.rings.polynomial.toy_d_basis,LM,function,sage.rings.polynomial.toy_d_basis.LM,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_d_basis.py#L192
,,sage.rings.polynomial.toy_d_basis,d_basis,function,sage.rings.polynomial.toy_d_basis.d_basis,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_d_basis.py#L200
,,sage.rings.polynomial.toy_d_basis,gpol,function,sage.rings.polynomial.toy_d_basis.gpol,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_d_basis.py#L160
,,sage.rings.polynomial.toy_d_basis,select,function,sage.rings.polynomial.toy_d_basis.select,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_d_basis.py#L273
,,sage.rings.polynomial.toy_d_basis,spol,function,sage.rings.polynomial.toy_d_basis.spol,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_d_basis.py#L127
,,sage.rings.polynomial.toy_d_basis,toy_d_basis,module,sage.rings.polynomial.toy_d_basis,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_d_basis.py#L196
,,sage.rings.polynomial.toy_d_basis,update,function,sage.rings.polynomial.toy_d_basis.update,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_d_basis.py#L305
,,sage.rings.polynomial.toy_variety,coefficient_matrix,function,sage.rings.polynomial.toy_variety.coefficient_matrix,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_variety.py#L82
,,sage.rings.polynomial.toy_variety,elim_pol,function,sage.rings.polynomial.toy_variety.elim_pol,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_variety.py#L300
,,sage.rings.polynomial.toy_variety,is_linearly_dependent,function,sage.rings.polynomial.toy_variety.is_linearly_dependent,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_variety.py#L128
,,sage.rings.polynomial.toy_variety,is_triangular,function,sage.rings.polynomial.toy_variety.is_triangular,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_variety.py#L33
,,sage.rings.polynomial.toy_variety,linear_representation,function,sage.rings.polynomial.toy_variety.linear_representation,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_variety.py#L182
,,sage.rings.polynomial.toy_variety,toy_variety,module,sage.rings.polynomial.toy_variety,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_variety.py#L82
,,sage.rings.polynomial.toy_variety,triangular_factorization,function,sage.rings.polynomial.toy_variety.triangular_factorization,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_variety.py#L230
,,sage.rings.real_lazy,ComplexLazyField,function,sage.rings.real_lazy.ComplexLazyField,https://github.com/sagemath/sage/blob/develop/src/sage/rings/real_lazy.pyx#L513
,,sage.rings.real_lazy,ComplexLazyField_class,class,sage.rings.real_lazy.ComplexLazyField_class,https://github.com/sagemath/sage/blob/develop/src/sage/rings/real_lazy.pyx#L371
,,sage.rings.real_lazy,LazyAlgebraic,class,sage.rings.real_lazy.LazyAlgebraic,https://github.com/sagemath/sage/blob/develop/src/sage/rings/real_lazy.pyx#L1588
,,sage.rings.real_lazy,LazyBinop,class,sage.rings.real_lazy.LazyBinop,https://github.com/sagemath/sage/blob/develop/src/sage/rings/real_lazy.pyx#L1064
,,sage.rings.real_lazy,LazyConstant,class,sage.rings.real_lazy.LazyConstant,https://github.com/sagemath/sage/blob/develop/src/sage/rings/real_lazy.pyx#L1445
,,sage.rings.real_lazy,LazyField,class,sage.rings.real_lazy.LazyField,https://github.com/sagemath/sage/blob/develop/src/sage/rings/real_lazy.pyx#L82
,,sage.rings.real_lazy,LazyFieldElement,class,sage.rings.real_lazy.LazyFieldElement,https://github.com/sagemath/sage/blob/develop/src/sage/rings/real_lazy.pyx#L369
,,sage.rings.real_lazy,LazyNamedUnop,class,sage.rings.real_lazy.LazyNamedUnop,https://github.com/sagemath/sage/blob/develop/src/sage/rings/real_lazy.pyx#L1305
,,sage.rings.real_lazy,LazyUnop,class,sage.rings.real_lazy.LazyUnop,https://github.com/sagemath/sage/blob/develop/src/sage/rings/real_lazy.pyx#L1201
,,sage.rings.real_lazy,LazyWrapper,class,sage.rings.real_lazy.LazyWrapper,https://github.com/sagemath/sage/blob/develop/src/sage/rings/real_lazy.pyx#L920
,,sage.rings.real_lazy,LazyWrapperMorphism,class,sage.rings.real_lazy.LazyWrapperMorphism,https://github.com/sagemath/sage/blob/develop/src/sage/rings/real_lazy.pyx#L1713
,,sage.rings.real_lazy,RealLazyField,function,sage.rings.real_lazy.RealLazyField,https://github.com/sagemath/sage/blob/develop/src/sage/rings/real_lazy.pyx#L357
,,sage.rings.real_lazy,RealLazyField_class,class,sage.rings.real_lazy.RealLazyField_class,https://github.com/sagemath/sage/blob/develop/src/sage/rings/real_lazy.pyx#L220
,,sage.rings.real_lazy,make_element,function,sage.rings.real_lazy.make_element,https://github.com/sagemath/sage/blob/develop/src/sage/rings/real_lazy.pyx#L907
,,sage.rings.real_lazy,real_lazy,module,sage.rings.real_lazy,https://github.com/sagemath/sage/blob/develop/src/sage/rings/real_lazy.pyx#L513
,,sage.symbolic,symbolic,module,sage.symbolic,
,,sage.symbolic.assumptions,GenericDeclaration,class,sage.symbolic.assumptions.GenericDeclaration,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/assumptions.py#L90
,,sage.symbolic.assumptions,assume,function,sage.symbolic.assumptions.assume,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/assumptions.py#L436
,,sage.symbolic.assumptions,assuming,class,sage.symbolic.assumptions.assuming,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/assumptions.py#L834
,,sage.symbolic.assumptions,assumptions,module,sage.symbolic.assumptions,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/assumptions.py#L90
,,sage.symbolic.assumptions,assumptions,function,sage.symbolic.assumptions.assumptions,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/assumptions.py#L726
,,sage.symbolic.assumptions,forget,function,sage.symbolic.assumptions.forget,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/assumptions.py#L675
,,sage.symbolic.assumptions,preprocess_assumptions,function,sage.symbolic.assumptions.preprocess_assumptions,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/assumptions.py#L405
,,sage.symbolic.benchmark,benchmark,module,sage.symbolic.benchmark,
,,sage.symbolic.callable,CallableSymbolicExpressionFunctor,class,sage.symbolic.callable.CallableSymbolicExpressionFunctor,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/callable.py#L73
,,sage.symbolic.callable,CallableSymbolicExpressionRingFactory,class,sage.symbolic.callable.CallableSymbolicExpressionRingFactory,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/callable.py#L426
,,sage.symbolic.callable,CallableSymbolicExpressionRing_class,class,sage.symbolic.callable.CallableSymbolicExpressionRing_class,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/callable.py#L227
,,sage.symbolic.callable,callable,module,sage.symbolic.callable,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/callable.py#L73
,,sage.symbolic.complexity_measures,complexity_measures,module,sage.symbolic.complexity_measures,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/complexity_measures.py#L10
,,sage.symbolic.complexity_measures,string_length,function,sage.symbolic.complexity_measures.string_length,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/complexity_measures.py#L10
,,sage.symbolic.constants,Catalan,class,sage.symbolic.constants.Catalan,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/constants.py#L1014
,,sage.symbolic.constants,Constant,class,sage.symbolic.constants.Constant,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/constants.py#L273
,,sage.symbolic.constants,EulerGamma,class,sage.symbolic.constants.EulerGamma,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/constants.py#L935
,,sage.symbolic.constants,Glaisher,class,sage.symbolic.constants.Glaisher,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/constants.py#L1233
,,sage.symbolic.constants,GoldenRatio,class,sage.symbolic.constants.GoldenRatio,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/constants.py#L754
,,sage.symbolic.constants,Khinchin,class,sage.symbolic.constants.Khinchin,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/constants.py#L1084
,,sage.symbolic.constants,Log2,class,sage.symbolic.constants.Log2,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/constants.py#L858
,,sage.symbolic.constants,Mertens,class,sage.symbolic.constants.Mertens,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/constants.py#L1185
,,sage.symbolic.constants,NotANumber,class,sage.symbolic.constants.NotANumber,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/constants.py#L692
,,sage.symbolic.constants,Pi,class,sage.symbolic.constants.Pi,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/constants.py#L548
,,sage.symbolic.constants,TwinPrime,class,sage.symbolic.constants.TwinPrime,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/constants.py#L1137
,,sage.symbolic.constants,constants,module,sage.symbolic.constants,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/constants.py#L1014
,,sage.symbolic.constants,pi,attribute,sage.symbolic.constants.pi,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/constants.py#L697
,,sage.symbolic.constants,unpickle_Constant,function,sage.symbolic.constants.unpickle_Constant,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/constants.py#L244
,,sage.symbolic.expression,E,class,sage.symbolic.expression.E,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L33
,,sage.symbolic.expression,Expression,class,sage.symbolic.expression.Expression,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L697
,,sage.symbolic.expression,ExpressionIterator,class,sage.symbolic.expression.ExpressionIterator,
,,sage.symbolic.expression,OperandsWrapper,class,sage.symbolic.expression.OperandsWrapper,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L65
,,sage.symbolic.expression,PynacConstant,class,sage.symbolic.expression.PynacConstant,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L112
,,sage.symbolic.expression,SubstitutionMap,class,sage.symbolic.expression.SubstitutionMap,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L36
,,sage.symbolic.expression,SymbolicSeries,class,sage.symbolic.expression.SymbolicSeries,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L129
,,sage.symbolic.expression,call_registered_function,function,sage.symbolic.expression.call_registered_function,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L1
,,sage.symbolic.expression,doublefactorial,function,sage.symbolic.expression.doublefactorial,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L1517
,,sage.symbolic.expression,expression,module,sage.symbolic.expression,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L33
,,sage.symbolic.expression,find_registered_function,function,sage.symbolic.expression.find_registered_function,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L67
,,sage.symbolic.expression,get_fn_serial,function,sage.symbolic.expression.get_fn_serial,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L270
,,sage.symbolic.expression,get_ginac_serial,function,sage.symbolic.expression.get_ginac_serial,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L251
,,sage.symbolic.expression,get_sfunction_from_hash,function,sage.symbolic.expression.get_sfunction_from_hash,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L190
,,sage.symbolic.expression,get_sfunction_from_serial,function,sage.symbolic.expression.get_sfunction_from_serial,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L174
,,sage.symbolic.expression,hold_class,class,sage.symbolic.expression.hold_class,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L14082
,,sage.symbolic.expression,init_function_table,function,sage.symbolic.expression.init_function_table,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L2477
,,sage.symbolic.expression,init_pynac_I,function,sage.symbolic.expression.init_pynac_I,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L2380
,,sage.symbolic.expression,is_SymbolicEquation,function,sage.symbolic.expression.is_SymbolicEquation,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L412
,,sage.symbolic.expression,make_map,function,sage.symbolic.expression.make_map,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L76
,,sage.symbolic.expression,math_sorted,function,sage.symbolic.expression.math_sorted,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L216
,,sage.symbolic.expression,mixed_order,function,sage.symbolic.expression.mixed_order,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L240
,,sage.symbolic.expression,mixed_sorted,function,sage.symbolic.expression.mixed_sorted,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L403
,,sage.symbolic.expression,new_Expression,function,sage.symbolic.expression.new_Expression,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L13696
,,sage.symbolic.expression,new_Expression_from_pyobject,function,sage.symbolic.expression.new_Expression_from_pyobject,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L13786
,,sage.symbolic.expression,new_Expression_symbol,function,sage.symbolic.expression.new_Expression_symbol,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L13885
,,sage.symbolic.expression,new_Expression_wild,function,sage.symbolic.expression.new_Expression_wild,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L13857
,,sage.symbolic.expression,normalize_index_for_doctests,function,sage.symbolic.expression.normalize_index_for_doctests,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L53
,,sage.symbolic.expression,op,attribute,sage.symbolic.expression.op,
,,sage.symbolic.expression,paramset_from_Expression,function,sage.symbolic.expression.paramset_from_Expression,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L213
,,sage.symbolic.expression,print_order,function,sage.symbolic.expression.print_order,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L48
,,sage.symbolic.expression,print_sorted,function,sage.symbolic.expression.print_sorted,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L136
,,sage.symbolic.expression,py_atan2_for_doctests,function,sage.symbolic.expression.py_atan2_for_doctests,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L1900
,,sage.symbolic.expression,py_denom_for_doctests,function,sage.symbolic.expression.py_denom_for_doctests,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L1318
,,sage.symbolic.expression,py_eval_infinity_for_doctests,function,sage.symbolic.expression.py_eval_infinity_for_doctests,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L2301
,,sage.symbolic.expression,py_eval_neg_infinity_for_doctests,function,sage.symbolic.expression.py_eval_neg_infinity_for_doctests,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L2321
,,sage.symbolic.expression,py_eval_unsigned_infinity_for_doctests,function,sage.symbolic.expression.py_eval_unsigned_infinity_for_doctests,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L2281
,,sage.symbolic.expression,py_exp_for_doctests,function,sage.symbolic.expression.py_exp_for_doctests,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L1715
,,sage.symbolic.expression,py_factorial_py,function,sage.symbolic.expression.py_factorial_py,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L1495
,,sage.symbolic.expression,py_float_for_doctests,function,sage.symbolic.expression.py_float_for_doctests,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L1394
,,sage.symbolic.expression,py_imag_for_doctests,function,sage.symbolic.expression.py_imag_for_doctests,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L1082
,,sage.symbolic.expression,py_is_cinteger_for_doctest,function,sage.symbolic.expression.py_is_cinteger_for_doctest,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L1335
,,sage.symbolic.expression,py_is_crational_for_doctest,function,sage.symbolic.expression.py_is_crational_for_doctest,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L1188
,,sage.symbolic.expression,py_is_integer_for_doctests,function,sage.symbolic.expression.py_is_integer_for_doctests,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L1155
,,sage.symbolic.expression,py_latex_fderivative_for_doctests,function,sage.symbolic.expression.py_latex_fderivative_for_doctests,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L726
,,sage.symbolic.expression,py_latex_function_pystring,function,sage.symbolic.expression.py_latex_function_pystring,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L511
,,sage.symbolic.expression,py_latex_variable_for_doctests,function,sage.symbolic.expression.py_latex_variable_for_doctests,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L426
,,sage.symbolic.expression,py_lgamma_for_doctests,function,sage.symbolic.expression.py_lgamma_for_doctests,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L2003
,,sage.symbolic.expression,py_li2_for_doctests,function,sage.symbolic.expression.py_li2_for_doctests,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L2236
,,sage.symbolic.expression,py_li_for_doctests,function,sage.symbolic.expression.py_li_for_doctests,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L2142
,,sage.symbolic.expression,py_log_for_doctests,function,sage.symbolic.expression.py_log_for_doctests,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L1785
,,sage.symbolic.expression,py_mod_for_doctests,function,sage.symbolic.expression.py_mod_for_doctests,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L2066
,,sage.symbolic.expression,py_numer_for_doctests,function,sage.symbolic.expression.py_numer_for_doctests,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L1282
,,sage.symbolic.expression,py_print_fderivative_for_doctests,function,sage.symbolic.expression.py_print_fderivative_for_doctests,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L650
,,sage.symbolic.expression,py_print_function_pystring,function,sage.symbolic.expression.py_print_function_pystring,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L442
,,sage.symbolic.expression,py_psi2_for_doctests,function,sage.symbolic.expression.py_psi2_for_doctests,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L2207
,,sage.symbolic.expression,py_psi_for_doctests,function,sage.symbolic.expression.py_psi_for_doctests,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L2178
,,sage.symbolic.expression,py_real_for_doctests,function,sage.symbolic.expression.py_real_for_doctests,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L1025
,,sage.symbolic.expression,py_stieltjes_for_doctests,function,sage.symbolic.expression.py_stieltjes_for_doctests,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L1638
,,sage.symbolic.expression,py_tgamma_for_doctests,function,sage.symbolic.expression.py_tgamma_for_doctests,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L1455
,,sage.symbolic.expression,py_zeta_for_doctests,function,sage.symbolic.expression.py_zeta_for_doctests,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L1673
,,sage.symbolic.expression,register_or_update_function,function,sage.symbolic.expression.register_or_update_function,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L91
,,sage.symbolic.expression,restore_op_wrapper,function,sage.symbolic.expression.restore_op_wrapper,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L192
,,sage.symbolic.expression,solve_diophantine,function,sage.symbolic.expression.solve_diophantine,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L13522
,,sage.symbolic.expression,test_binomial,function,sage.symbolic.expression.test_binomial,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L915
,,sage.symbolic.expression,tolerant_is_symbol,function,sage.symbolic.expression.tolerant_is_symbol,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L601
,,sage.symbolic.expression,unpack_operands,function,sage.symbolic.expression.unpack_operands,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression.pyx#L115
,,sage.symbolic.expression_conversions,Converter,class,sage.symbolic.expression_conversions.Converter,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L131
,,sage.symbolic.expression_conversions,DeMoivre,class,sage.symbolic.expression_conversions.DeMoivre,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L1712
,,sage.symbolic.expression_conversions,Exponentialize,class,sage.symbolic.expression_conversions.Exponentialize,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L1646
,,sage.symbolic.expression_conversions,ExpressionTreeWalker,class,sage.symbolic.expression_conversions.ExpressionTreeWalker,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L1448
,,sage.symbolic.expression_conversions,FakeExpression,class,sage.symbolic.expression_conversions.FakeExpression,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L33
,,sage.symbolic.expression_conversions,FastCallableConverter,class,sage.symbolic.expression_conversions.FastCallableConverter,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L1153
,,sage.symbolic.expression_conversions,FriCASConverter,class,sage.symbolic.expression_conversions.FriCASConverter,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L660
,,sage.symbolic.expression_conversions,HalfAngle,class,sage.symbolic.expression_conversions.HalfAngle,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L1774
,,sage.symbolic.expression_conversions,HoldRemover,class,sage.symbolic.expression_conversions.HoldRemover,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L1841
,,sage.symbolic.expression_conversions,InterfaceInit,class,sage.symbolic.expression_conversions.InterfaceInit,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L387
,,sage.symbolic.expression_conversions,LaurentPolynomialConverter,class,sage.symbolic.expression_conversions.LaurentPolynomialConverter,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L1083
,,sage.symbolic.expression_conversions,PolynomialConverter,class,sage.symbolic.expression_conversions.PolynomialConverter,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L844
,,sage.symbolic.expression_conversions,RingConverter,class,sage.symbolic.expression_conversions.RingConverter,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L1333
,,sage.symbolic.expression_conversions,SubstituteFunction,class,sage.symbolic.expression_conversions.SubstituteFunction,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L1562
,,sage.symbolic.expression_conversions,cos,attribute,sage.symbolic.expression_conversions.cos,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L138
,,sage.symbolic.expression_conversions,cosh,attribute,sage.symbolic.expression_conversions.cosh,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L87
,,sage.symbolic.expression_conversions,cot,attribute,sage.symbolic.expression_conversions.cot,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L272
,,sage.symbolic.expression_conversions,coth,attribute,sage.symbolic.expression_conversions.coth,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L193
,,sage.symbolic.expression_conversions,csc,attribute,sage.symbolic.expression_conversions.csc,https://github.com/sagemath/sage/blob/develop/src/sage/symbolic/expression_conversions.py#L447
